date,open,close,high,low,volume,成交额,均价,ma50,ma200
2026-01-15 10:05:00,10.78,10.75,10.78,10.75,950.0,1022050.0,10.675,10.661200000000001,10.61255
2026-01-15 10:06:00,10.75,10.75,10.75,10.74,596.0,640319.0,10.676,10.6654,10.6127
2026-01-15 10:07:00,10.75,10.74,10.75,10.73,1449.0,1557102.0,10.677,10.6696,10.612849999999998
2026-01-15 10:08:00,10.74,10.75,10.75,10.73,1840.0,1975919.0,10.677,10.6742,10.6131
2026-01-15 10:09:00,10.75,10.78,10.78,10.75,1170.0,1259233.0,10.678,10.679200000000002,10.61345
2026-01-15 10:10:00,10.78,10.74,10.78,10.74,2143.0,2304572.0,10.679,10.6832,10.613649999999998
2026-01-15 10:11:00,10.74,10.77,10.77,10.74,689.0,741157.0,10.68,10.6878,10.613900000000001
2026-01-15 10:12:00,10.77,10.76,10.77,10.76,753.0,810688.0,10.68,10.6924,10.61415
2026-01-15 10:13:00,10.76,10.76,10.76,10.75,761.0,817935.0,10.681,10.697000000000001,10.614450000000001
2026-01-15 10:14:00,10.76,10.74,10.76,10.74,851.0,914821.0,10.681,10.700999999999999,10.6145
2026-01-15 10:15:00,10.74,10.73,10.75,10.73,1067.0,1145688.0,10.681,10.7048,10.61455
2026-01-15 10:16:00,10.73,10.75,10.75,10.73,1197.0,1286137.0,10.682,10.708599999999999,10.614700000000001
2026-01-15 10:17:00,10.75,10.76,10.76,10.75,388.0,417387.0,10.682,10.7128,10.61495
2026-01-15 10:18:00,10.76,10.75,10.76,10.73,567.0,609126.0,10.682,10.716800000000001,10.615150000000002
2026-01-15 10:19:00,10.75,10.75,10.75,10.74,263.0,282639.0,10.682,10.720799999999999,10.615350000000001
2026-01-15 10:20:00,10.75,10.74,10.75,10.74,641.0,688792.0,10.683,10.7254,10.615499999999999
2026-01-15 10:21:00,10.74,10.75,10.75,10.73,972.0,1043746.0,10.683,10.730799999999999,10.615699999999999
2026-01-15 10:22:00,10.75,10.74,10.75,10.73,263.0,282457.0,10.683,10.736200000000002,10.6158
2026-01-15 10:23:00,10.74,10.71,10.74,10.71,1489.0,1596502.0,10.684,10.7394,10.615649999999999
2026-01-15 10:24:00,10.71,10.72,10.72,10.71,737.0,789706.0,10.684,10.7412,10.61565
2026-01-15 10:25:00,10.72,10.7,10.71,10.7,1684.0,1802729.0,10.684,10.742,10.615499999999999
2026-01-15 10:26:00,10.7,10.7,10.71,10.7,786.0,841125.0,10.684,10.7438,10.615350000000001
2026-01-15 10:27:00,10.7,10.7,10.7,10.69,367.0,392361.0,10.684,10.7458,10.6152
2026-01-15 10:28:00,10.7,10.71,10.72,10.7,1317.0,1410219.0,10.684,10.749,10.615150000000002
2026-01-15 10:29:00,10.71,10.72,10.72,10.71,963.0,1032051.0,10.685,10.752,10.6152
2026-01-15 10:30:00,10.72,10.71,10.72,10.71,293.0,313833.0,10.685,10.7524,10.6152
2026-01-15 10:31:00,10.71,10.72,10.72,10.71,849.0,909516.0,10.685,10.7526,10.615350000000001
2026-01-15 10:32:00,10.72,10.72,10.73,10.72,524.0,561934.0,10.685,10.7524,10.615499999999999
2026-01-15 10:33:00,10.72,10.73,10.74,10.72,896.0,961421.0,10.685,10.7526,10.61565
2026-01-15 10:34:00,10.73,10.73,10.74,10.72,534.0,573007.0,10.685,10.7534,10.61585
2026-01-15 10:35:00,10.73,10.74,10.74,10.73,847.0,909347.0,10.686,10.7534,10.61615
2026-01-15 10:36:00,10.74,10.71,10.74,10.71,619.0,663793.0,10.686,10.751800000000001,10.6163
2026-01-15 10:37:00,10.71,10.71,10.72,10.71,429.0,459844.0,10.686,10.750399999999999,10.61645
2026-01-15 10:38:00,10.71,10.71,10.72,10.71,189.0,202467.0,10.686,10.7488,10.616599999999998
2026-01-15 10:39:00,10.71,10.7,10.72,10.7,882.0,944395.0,10.686,10.746199999999998,10.616700000000002
2026-01-15 10:40:00,10.7,10.7,10.71,10.7,622.0,665547.0,10.686,10.7444,10.61685
2026-01-15 10:41:00,10.7,10.7,10.71,10.7,284.0,303903.0,10.686,10.7426,10.617
2026-01-15 10:42:00,10.7,10.7,10.71,10.7,281.0,300844.0,10.686,10.7408,10.6172
2026-01-15 10:43:00,10.7,10.7,10.71,10.69,1072.0,1147146.0,10.686,10.739199999999999,10.6174
2026-01-15 10:44:00,10.7,10.7,10.71,10.7,166.0,177632.0,10.686,10.737400000000001,10.617550000000001
2026-01-15 10:45:00,10.7,10.7,10.71,10.69,454.0,485611.0,10.686,10.735800000000001,10.6177
2026-01-15 10:46:00,10.7,10.7,10.71,10.7,43.0,46021.0,10.686,10.733799999999999,10.61785
2026-01-15 10:47:00,10.7,10.7,10.71,10.7,237.0,253667.0,10.686,10.7322,10.618
2026-01-15 10:48:00,10.7,10.7,10.71,10.7,442.0,472944.0,10.686,10.731399999999999,10.618149999999998
2026-01-15 10:49:00,10.7,10.7,10.7,10.7,61.0,65270.0,10.686,10.7302,10.61825
2026-01-15 10:50:00,10.7,10.72,10.72,10.7,1053.0,1127745.0,10.686,10.7292,10.6185
2026-01-15 10:51:00,10.72,10.72,10.73,10.71,321.0,344082.0,10.686,10.728600000000002,10.61915
2026-01-15 10:52:00,10.72,10.72,10.72,10.72,596.0,638901.0,10.687,10.7272,10.61985
2026-01-15 10:53:00,10.72,10.71,10.73,10.7,1627.0,1742310.0,10.687,10.725999999999999,10.620650000000001
2026-01-15 10:54:00,10.71,10.71,10.72,10.7,465.0,498023.0,10.687,10.7246,10.62125
2026-01-15 10:55:00,10.71,10.7,10.72,10.7,404.0,432683.0,10.687,10.7236,10.62185
2026-01-15 10:56:00,10.7,10.71,10.71,10.7,287.0,307237.0,10.687,10.7228,10.6226
2026-01-15 10:57:00,10.71,10.7,10.71,10.7,672.0,719286.0,10.687,10.722000000000001,10.62345
2026-01-15 10:58:00,10.7,10.7,10.71,10.7,319.0,341408.0,10.687,10.720999999999998,10.62425
2026-01-15 10:59:00,10.7,10.69,10.7,10.69,482.0,515459.0,10.687,10.7192,10.625
2026-01-15 11:00:00,10.69,10.68,10.7,10.68,1388.0,1483747.0,10.687,10.718,10.625649999999998
2026-01-15 11:01:00,10.68,10.69,10.7,10.68,242.0,258679.0,10.687,10.7164,10.62635
2026-01-15 11:02:00,10.69,10.69,10.69,10.68,1128.0,1205664.0,10.687,10.715,10.6271
2026-01-15 11:03:00,10.69,10.7,10.7,10.68,405.0,433077.0,10.687,10.7138,10.627949999999998
2026-01-15 11:04:00,10.7,10.7,10.7,10.69,1402.0,1499064.0,10.687,10.713,10.62895
2026-01-15 11:05:00,10.7,10.7,10.71,10.69,532.0,569219.0,10.687,10.7124,10.630049999999999
2026-01-15 11:06:00,10.7,10.7,10.71,10.7,267.0,285723.0,10.687,10.7114,10.63105
2026-01-15 11:07:00,10.7,10.7,10.71,10.7,302.0,323190.0,10.687,10.7102,10.63205
2026-01-15 11:08:00,10.7,10.69,10.7,10.69,410.0,438561.0,10.687,10.709000000000001,10.6329
2026-01-15 11:09:00,10.69,10.71,10.71,10.69,1111.0,1188705.0,10.687,10.7082,10.63385
2026-01-15 11:10:00,10.71,10.7,10.71,10.7,430.0,460305.0,10.687,10.7074,10.6347
2026-01-15 11:11:00,10.7,10.7,10.71,10.7,162.0,173355.0,10.687,10.706399999999999,10.63565
2026-01-15 11:12:00,10.7,10.7,10.71,10.69,534.0,571321.0,10.687,10.705599999999999,10.636700000000001
2026-01-15 11:13:00,10.7,10.7,10.71,10.69,563.0,602604.0,10.687,10.7054,10.6378
2026-01-15 11:14:00,10.7,10.68,10.71,10.68,2228.0,2382778.0,10.688,10.704600000000001,10.638700000000002
2026-01-15 11:15:00,10.68,10.68,10.69,10.68,503.0,537212.0,10.688,10.7042,10.6396
2026-01-15 11:16:00,10.68,10.67,10.68,10.67,607.0,647872.0,10.688,10.7036,10.640250000000002
2026-01-15 11:17:00,10.67,10.67,10.68,10.67,193.0,205969.0,10.687,10.703,10.640799999999999
2026-01-15 11:18:00,10.67,10.67,10.67,10.67,368.0,392656.0,10.687,10.7022,10.641200000000001
2026-01-15 11:19:00,10.67,10.67,10.67,10.66,593.0,632483.0,10.687,10.701199999999998,10.64165
2026-01-15 11:20:00,10.67,10.68,10.68,10.66,685.0,730975.0,10.687,10.7006,10.6422
2026-01-15 11:21:00,10.68,10.68,10.68,10.67,649.0,693086.0,10.687,10.6998,10.6428
2026-01-15 11:22:00,10.68,10.68,10.68,10.67,107.0,114258.0,10.687,10.698999999999998,10.64335
2026-01-15 11:23:00,10.68,10.67,10.68,10.66,474.0,505890.0,10.687,10.697799999999999,10.643649999999997
2026-01-15 11:24:00,10.67,10.65,10.67,10.65,1833.0,1953303.0,10.687,10.696200000000001,10.64395
2026-01-15 11:25:00,10.65,10.63,10.65,10.63,717.0,762675.0,10.687,10.694,10.644200000000001
2026-01-15 11:26:00,10.63,10.62,10.64,10.62,543.0,577112.0,10.687,10.6922,10.644399999999997
2026-01-15 11:27:00,10.62,10.63,10.63,10.62,882.0,936953.0,10.686,10.6906,10.6447
2026-01-15 11:28:00,10.63,10.63,10.63,10.63,117.0,124371.0,10.686,10.689,10.644950000000001
2026-01-15 11:29:00,10.63,10.63,10.64,10.62,292.0,310321.0,10.686,10.6876,10.64505
2026-01-15 11:30:00,10.63,10.63,10.64,10.63,349.0,371234.0,10.686,10.6862,10.64515
2026-01-15 13:01:00,10.63,10.61,10.64,10.6,1904.0,2022210.0,10.685,10.6844,10.6451
2026-01-15 13:02:00,10.61,10.59,10.59,10.58,2057.0,2179186.0,10.684,10.6822,10.644950000000001
2026-01-15 13:03:00,10.59,10.58,10.59,10.58,267.0,282542.0,10.684,10.6798,10.644850000000002
2026-01-15 13:04:00,10.58,10.58,10.59,10.58,766.0,810856.0,10.684,10.6774,10.644649999999999
2026-01-15 13:05:00,10.58,10.58,10.58,10.57,656.0,694064.0,10.684,10.675,10.64435
2026-01-15 13:06:00,10.58,10.58,10.59,10.57,341.0,360669.0,10.683,10.6726,10.644099999999998
2026-01-15 13:07:00,10.58,10.6,10.6,10.59,718.0,760758.0,10.683,10.6706,10.643849999999997
2026-01-15 13:08:00,10.6,10.58,10.6,10.58,490.0,518929.0,10.683,10.668200000000002,10.64355
2026-01-15 13:09:00,10.58,10.58,10.59,10.58,212.0,224363.0,10.683,10.665799999999999,10.6434
2026-01-15 13:10:00,10.58,10.59,10.59,10.58,206.0,218013.0,10.683,10.6632,10.643349999999998
2026-01-15 13:11:00,10.59,10.59,10.59,10.57,1163.0,1230330.0,10.682,10.660599999999999,10.6432
2026-01-15 13:12:00,10.59,10.58,10.59,10.58,590.0,624206.0,10.682,10.6578,10.642999999999999
2026-01-15 13:13:00,10.58,10.6,10.6,10.58,1940.0,2052271.0,10.681,10.6556,10.643000000000002
2026-01-15 13:14:00,10.6,10.6,10.6,10.59,431.0,456679.0,10.681,10.6534,10.64305
2026-01-15 13:15:00,10.6,10.58,10.6,10.58,297.0,314504.0,10.68,10.651000000000002,10.643099999999999
2026-01-15 13:16:00,10.58,10.58,10.59,10.58,652.0,690081.0,10.68,10.648399999999999,10.64315
2026-01-15 13:17:00,10.58,10.59,10.59,10.58,914.0,967904.0,10.68,10.646199999999999,10.643400000000002
2026-01-15 13:18:00,10.59,10.59,10.59,10.58,74.0,78349.0,10.68,10.644,10.64375
2026-01-15 13:19:00,10.59,10.58,10.59,10.57,844.0,893014.0,10.679,10.641799999999998,10.64405
2026-01-15 13:20:00,10.58,10.57,10.58,10.57,824.0,870983.0,10.679,10.6396,10.644399999999997
2026-01-15 13:21:00,10.57,10.58,10.58,10.56,492.0,519969.0,10.679,10.637399999999998,10.644699999999998
2026-01-15 13:22:00,10.58,10.59,10.59,10.57,399.0,422143.0,10.678,10.635399999999999,10.64505
2026-01-15 13:23:00,10.59,10.58,10.59,10.58,372.0,393688.0,10.678,10.633,10.645299999999999
2026-01-15 13:24:00,10.58,10.59,10.59,10.58,146.0,154591.0,10.678,10.6308,10.64565
2026-01-15 13:25:00,10.59,10.58,10.59,10.57,698.0,738455.0,10.678,10.6284,10.645999999999999
2026-01-15 13:26:00,10.58,10.58,10.58,10.57,139.0,147000.0,10.678,10.626000000000001,10.64645
2026-01-15 13:27:00,10.58,10.57,10.58,10.57,954.0,1008440.0,10.677,10.623399999999998,10.646949999999999
2026-01-15 13:28:00,10.57,10.58,10.58,10.57,598.0,632576.0,10.677,10.621199999999998,10.64735
2026-01-15 13:29:00,10.58,10.57,10.59,10.57,511.0,540961.0,10.677,10.618400000000001,10.64765
2026-01-15 13:30:00,10.57,10.57,10.58,10.57,107.0,113161.0,10.677,10.6158,10.6478
2026-01-15 13:31:00,10.57,10.6,10.6,10.58,1368.0,1447659.0,10.676,10.613800000000001,10.647949999999998
2026-01-15 13:32:00,10.6,10.6,10.61,10.6,640.0,678416.0,10.676,10.6118,10.6481
2026-01-15 13:33:00,10.6,10.59,10.6,10.59,641.0,678838.0,10.676,10.6096,10.648249999999997
2026-01-15 13:34:00,10.59,10.58,10.59,10.58,313.0,331419.0,10.675,10.6076,10.648400000000002
2026-01-15 13:35:00,10.58,10.58,10.58,10.57,504.0,533228.0,10.675,10.605599999999999,10.64855
2026-01-15 13:36:00,10.58,10.57,10.58,10.57,994.0,1051378.0,10.675,10.603599999999998,10.648699999999998
2026-01-15 13:37:00,10.57,10.56,10.58,10.55,3347.0,3536223.0,10.673,10.601400000000002,10.648749999999998
2026-01-15 13:38:00,10.56,10.56,10.56,10.55,589.0,621784.0,10.673,10.599199999999998,10.648900000000001
2026-01-15 13:39:00,10.56,10.56,10.56,10.55,684.0,722090.0,10.672,10.597000000000001,10.649000000000001
2026-01-15 13:40:00,10.56,10.55,10.56,10.55,362.0,381995.0,10.672,10.5944,10.649149999999999
2026-01-15 13:41:00,10.55,10.56,10.56,10.55,401.0,423349.0,10.672,10.592,10.649299999999998
2026-01-15 13:42:00,10.56,10.56,10.56,10.55,367.0,387386.0,10.672,10.5896,10.6495
2026-01-15 13:43:00,10.56,10.56,10.56,10.55,151.0,159390.0,10.672,10.5874,10.649650000000001
2026-01-15 13:44:00,10.56,10.56,10.56,10.55,465.0,490889.0,10.671,10.5856,10.649750000000001
2026-01-15 13:45:00,10.56,10.56,10.57,10.56,965.0,1019070.0,10.671,10.584200000000001,10.649700000000001
2026-01-15 13:46:00,10.56,10.58,10.58,10.56,1966.0,2078197.0,10.67,10.5834,10.6498
2026-01-15 13:47:00,10.58,10.58,10.58,10.57,453.0,479226.0,10.67,10.5824,10.649849999999999
2026-01-15 13:48:00,10.58,10.59,10.59,10.57,816.0,863710.0,10.67,10.581600000000002,10.64995
2026-01-15 13:49:00,10.59,10.6,10.6,10.59,626.0,663393.0,10.669,10.581,10.6501
2026-01-15 13:50:00,10.6,10.6,10.6,10.59,175.0,185478.0,10.669,10.5804,10.650249999999998
2026-01-15 13:51:00,10.6,10.6,10.6,10.59,940.0,996371.0,10.669,10.5802,10.650450000000001
2026-01-15 13:52:00,10.6,10.61,10.61,10.6,492.0,521993.0,10.669,10.580599999999999,10.650799999999998
2026-01-15 13:53:00,10.61,10.6,10.61,10.6,410.0,434940.0,10.669,10.581000000000001,10.6511
2026-01-15 13:54:00,10.6,10.64,10.64,10.6,1275.0,1354454.0,10.669,10.5822,10.6516
2026-01-15 13:55:00,10.64,10.62,10.64,10.62,1145.0,1217264.0,10.668,10.583,10.65205
2026-01-15 13:56:00,10.62,10.64,10.64,10.62,763.0,811421.0,10.668,10.584200000000001,10.6527
2026-01-15 13:57:00,10.64,10.63,10.64,10.62,383.0,407192.0,10.668,10.5848,10.6532
2026-01-15 13:58:00,10.63,10.65,10.65,10.62,527.0,560585.0,10.668,10.586199999999998,10.65385
2026-01-15 13:59:00,10.65,10.63,10.64,10.63,308.0,327608.0,10.668,10.587200000000001,10.654300000000001
2026-01-15 14:00:00,10.63,10.63,10.64,10.63,847.0,900442.0,10.668,10.588,10.65475
2026-01-15 14:01:00,10.63,10.63,10.64,10.63,652.0,693338.0,10.668,10.588799999999999,10.6552
2026-01-15 14:02:00,10.63,10.62,10.63,10.61,942.0,1000408.0,10.668,10.5896,10.655549999999998
2026-01-15 14:03:00,10.62,10.61,10.63,10.61,633.0,672323.0,10.668,10.5898,10.655899999999999
2026-01-15 14:04:00,10.61,10.61,10.61,10.6,258.0,273659.0,10.667,10.59,10.65625
2026-01-15 14:05:00,10.61,10.62,10.62,10.61,592.0,628358.0,10.667,10.5908,10.656649999999999
2026-01-15 14:06:00,10.62,10.61,10.62,10.61,604.0,640933.0,10.667,10.5914,10.657
2026-01-15 14:07:00,10.61,10.62,10.62,10.61,738.0,783418.0,10.667,10.592,10.65745
2026-01-15 14:08:00,10.62,10.62,10.63,10.62,878.0,932729.0,10.667,10.5926,10.657949999999998
2026-01-15 14:09:00,10.62,10.63,10.64,10.62,2218.0,2356822.0,10.667,10.593600000000002,10.65845
2026-01-15 14:10:00,10.63,10.63,10.65,10.63,687.0,730998.0,10.666,10.5948,10.658900000000001
2026-01-15 14:11:00,10.63,10.62,10.63,10.62,1331.0,1414418.0,10.666,10.595600000000001,10.6593
2026-01-15 14:12:00,10.62,10.62,10.63,10.61,860.0,913785.0,10.666,10.596200000000001,10.659749999999999
2026-01-15 14:13:00,10.62,10.63,10.63,10.61,1293.0,1373605.0,10.666,10.5972,10.660250000000001
2026-01-15 14:14:00,10.63,10.62,10.64,10.62,1084.0,1152300.0,10.666,10.5978,10.66065
2026-01-15 14:15:00,10.62,10.63,10.64,10.61,1024.0,1088532.0,10.666,10.5988,10.6611
2026-01-15 14:16:00,10.63,10.63,10.63,10.62,679.0,721724.0,10.665,10.5998,10.66145
2026-01-15 14:17:00,10.63,10.63,10.64,10.63,823.0,875635.0,10.665,10.601,10.66185
2026-01-15 14:18:00,10.63,10.63,10.64,10.62,1444.0,1535510.0,10.665,10.602,10.662249999999998
2026-01-15 14:19:00,10.63,10.64,10.64,10.63,1239.0,1318213.0,10.665,10.603399999999999,10.662700000000003
2026-01-15 14:20:00,10.64,10.64,10.64,10.63,817.0,869266.0,10.665,10.604800000000001,10.663350000000001
2026-01-15 14:21:00,10.64,10.64,10.64,10.63,1142.0,1214762.0,10.665,10.605599999999999,10.66415
2026-01-15 14:22:00,10.64,10.63,10.64,10.63,996.0,1059493.0,10.665,10.6062,10.664950000000001
2026-01-15 14:23:00,10.63,10.61,10.64,10.61,1042.0,1107235.0,10.665,10.6066,10.66525
2026-01-15 14:24:00,10.61,10.64,10.64,10.62,631.0,670994.0,10.665,10.6078,10.6653
2026-01-15 14:25:00,10.64,10.65,10.65,10.63,994.0,1058060.0,10.664,10.609200000000001,10.66525
2026-01-15 14:26:00,10.65,10.65,10.65,10.64,804.0,856199.0,10.664,10.610800000000001,10.665449999999998
2026-01-15 14:27:00,10.65,10.65,10.65,10.63,1420.0,1511377.0,10.664,10.6126,10.6657
2026-01-15 14:28:00,10.65,10.66,10.66,10.64,2934.0,3126110.0,10.664,10.614600000000001,10.66625
2026-01-15 14:29:00,10.66,10.65,10.66,10.64,1164.0,1239889.0,10.664,10.616399999999999,10.666649999999999
2026-01-15 14:30:00,10.65,10.62,10.64,10.62,1020.0,1084799.0,10.664,10.617799999999999,10.666300000000001
2026-01-15 14:31:00,10.62,10.63,10.64,10.62,1114.0,1184161.0,10.664,10.6192,10.665899999999999
2026-01-15 14:32:00,10.63,10.62,10.64,10.62,1882.0,2000170.0,10.664,10.6204,10.66535
2026-01-15 14:33:00,10.62,10.61,10.62,10.61,957.0,1016024.0,10.663,10.6214,10.6648
2026-01-15 14:34:00,10.61,10.62,10.62,10.61,1193.0,1267025.0,10.663,10.6226,10.664450000000002
2026-01-15 14:35:00,10.62,10.61,10.63,10.61,1039.0,1103506.0,10.663,10.6236,10.663799999999998
2026-01-15 14:36:00,10.61,10.61,10.62,10.6,1555.0,1650750.0,10.663,10.6242,10.6629
2026-01-15 14:37:00,10.61,10.6,10.62,10.6,1862.0,1975740.0,10.662,10.624600000000001,10.662
2026-01-15 14:38:00,10.6,10.6,10.62,10.6,1089.0,1155240.0,10.662,10.6248,10.66105
2026-01-15 14:39:00,10.6,10.6,10.62,10.6,1005.0,1066321.0,10.662,10.6248,10.6599
2026-01-15 14:40:00,10.6,10.62,10.62,10.61,937.0,994816.0,10.662,10.6252,10.65905
2026-01-15 14:41:00,10.62,10.63,10.63,10.61,868.0,921867.0,10.662,10.6258,10.65825
2026-01-15 14:42:00,10.63,10.64,10.64,10.63,859.0,913794.0,10.662,10.626399999999999,10.6575
2026-01-15 14:43:00,10.64,10.63,10.64,10.62,2238.0,2378959.0,10.661,10.627,10.656750000000002
2026-01-15 14:44:00,10.63,10.61,10.63,10.61,1356.0,1441032.0,10.661,10.626399999999999,10.655849999999997
2026-01-15 14:45:00,10.61,10.63,10.64,10.62,1330.0,1413759.0,10.661,10.626599999999998,10.6551
2026-01-15 14:46:00,10.63,10.63,10.64,10.62,2385.0,2535182.0,10.661,10.626399999999999,10.65425
2026-01-15 14:47:00,10.63,10.64,10.65,10.62,1557.0,1655566.0,10.661,10.626600000000002,10.653550000000001
2026-01-15 14:48:00,10.64,10.62,10.63,10.61,2012.0,2137110.0,10.66,10.626000000000001,10.652949999999999
2026-01-15 14:49:00,10.62,10.63,10.63,10.61,1989.0,2113567.0,10.66,10.626000000000001,10.6523
2026-01-15 14:50:00,10.63,10.62,10.63,10.62,1805.0,1917783.0,10.66,10.625800000000002,10.65155
2026-01-15 14:51:00,10.62,10.64,10.64,10.61,3344.0,3554506.0,10.66,10.626000000000001,10.651000000000002
2026-01-15 14:52:00,10.64,10.63,10.64,10.63,4975.0,5294251.0,10.659,10.6262,10.6502
2026-01-15 14:53:00,10.63,10.63,10.64,10.63,955.0,1015307.0,10.659,10.626600000000002,10.6495
2026-01-15 14:54:00,10.63,10.62,10.64,10.62,1768.0,1879449.0,10.659,10.626800000000001,10.648699999999998
2026-01-15 14:55:00,10.62,10.64,10.64,10.63,1016.0,1080160.0,10.659,10.6272,10.648150000000001
2026-01-15 14:56:00,10.64,10.64,10.64,10.63,1682.0,1789060.0,10.659,10.6278,10.6476
2026-01-15 14:57:00,10.64,10.65,10.65,10.64,1794.0,1909372.0,10.659,10.6284,10.647150000000002
2026-01-15 14:58:00,10.65,10.65,10.65,10.65,5.0,5325.0,10.659,10.628999999999998,10.646650000000001
2026-01-15 14:59:00,10.65,10.65,10.65,10.65,0.0,0.0,10.659,10.6294,10.645999999999999
2026-01-15 15:00:00,10.65,10.66,10.66,10.66,1675.0,1785550.0,10.659,10.63,10.645600000000002
2026-01-16 09:30:00,10.67,10.67,10.67,10.67,416.0,443872.0,10.67,10.630999999999998,10.6451
2026-01-16 09:31:00,10.67,10.68,10.72,10.66,4446.0,4747754.0,10.678,10.632200000000001,10.6447
2026-01-16 09:32:00,10.69,10.63,10.7,10.62,3973.0,4243098.0,10.678,10.632200000000001,10.64405
2026-01-16 09:33:00,10.66,10.63,10.66,10.61,2436.0,2588193.0,10.667,10.6324,10.6435
2026-01-16 09:34:00,10.61,10.6,10.63,10.57,5301.0,5617777.0,10.645,10.6318,10.642850000000001
2026-01-16 09:35:00,10.59,10.67,10.68,10.59,3913.0,4160565.0,10.643,10.6326,10.642449999999998
2026-01-16 09:36:00,10.67,10.85,10.88,10.65,10504.0,11341391.0,10.695,10.637,10.6429
2026-01-16 09:37:00,10.88,10.86,10.91,10.84,13854.0,15060285.0,10.749,10.6416,10.643449999999998
2026-01-16 09:38:00,10.86,10.82,10.88,10.82,2636.0,2858790.0,10.755,10.645199999999999,10.643799999999999
2026-01-16 09:39:00,10.84,10.87,10.87,10.83,6383.0,6929971.0,10.767,10.6498,10.644449999999999
2026-01-16 09:40:00,10.86,10.82,10.86,10.8,2036.0,2203269.0,10.769,10.653400000000001,10.6448
2026-01-16 09:41:00,10.82,10.84,10.88,10.82,6071.0,6590415.0,10.777,10.6576,10.645300000000002
2026-01-16 09:42:00,10.84,10.82,10.86,10.8,3065.0,3318953.0,10.78,10.661800000000001,10.645850000000001
2026-01-16 09:43:00,10.81,10.8,10.81,10.79,1654.0,1786508.0,10.78,10.665,10.64625
2026-01-16 09:44:00,10.79,10.82,10.82,10.78,1752.0,1891938.0,10.781,10.668399999999998,10.646849999999999
2026-01-16 09:45:00,10.83,10.85,10.86,10.81,2925.0,3169996.0,10.783,10.6724,10.6476
2026-01-16 09:46:00,10.85,10.84,10.85,10.82,2791.0,3023314.0,10.785,10.6762,10.648299999999999
2026-01-16 09:47:00,10.84,10.81,10.84,10.8,1914.0,2070158.0,10.786,10.679200000000002,10.6488
2026-01-16 09:48:00,10.8,10.8,10.81,10.8,1211.0,1308301.0,10.786,10.6822,10.6492
2026-01-16 09:49:00,10.8,10.83,10.86,10.79,2980.0,3223718.0,10.787,10.6864,10.6498
2026-01-16 09:50:00,10.83,10.81,10.83,10.8,1376.0,1487928.0,10.788,10.69,10.650249999999998
2026-01-16 09:51:00,10.8,10.8,10.81,10.78,3310.0,3570980.0,10.788,10.693600000000002,10.65065
2026-01-16 09:52:00,10.8,10.73,10.81,10.73,4438.0,4777539.0,10.787,10.696000000000002,10.65065
2026-01-16 09:53:00,10.74,10.74,10.77,10.73,1888.0,2029366.0,10.786,10.698400000000001,10.650699999999999
2026-01-16 09:54:00,10.77,10.75,10.77,10.74,1084.0,1166010.0,10.785,10.701200000000002,10.650749999999999
2026-01-16 09:55:00,10.75,10.77,10.78,10.75,1883.0,2027617.0,10.785,10.7044,10.651049999999998
2026-01-16 09:56:00,10.76,10.74,10.77,10.74,2027.0,2181566.0,10.785,10.7072,10.651200000000001
2026-01-16 09:57:00,10.74,10.73,10.75,10.73,1499.0,1610172.0,10.784,10.7098,10.6513
2026-01-16 09:58:00,10.74,10.83,10.83,10.73,5286.0,5705672.0,10.785,10.714400000000001,10.65195
2026-01-16 09:59:00,10.84,10.81,10.84,10.8,6122.0,6622203.0,10.786,10.718200000000001,10.6525
2026-01-16 10:00:00,10.82,10.81,10.82,10.81,913.0,987367.0,10.787,10.7218,10.653049999999999
2026-01-16 10:01:00,10.82,10.79,10.82,10.79,1067.0,1153543.0,10.787,10.7248,10.6535
2026-01-16 10:02:00,10.78,10.8,10.81,10.78,1226.0,1323304.0,10.787,10.7282,10.654000000000002
2026-01-16 10:03:00,10.82,10.82,10.83,10.8,1429.0,1546482.0,10.787,10.7324,10.6546
2026-01-16 10:04:00,10.82,10.79,10.82,10.79,2226.0,2405215.0,10.788,10.735600000000002,10.655050000000001
2026-01-16 10:05:00,10.79,10.77,10.79,10.76,1384.0,1490494.0,10.787,10.738400000000002,10.6554
2026-01-16 10:06:00,10.77,10.76,10.78,10.75,1555.0,1674003.0,10.787,10.7408,10.6557
2026-01-16 10:07:00,10.77,10.77,10.78,10.76,820.0,883477.0,10.787,10.743799999999998,10.65605
2026-01-16 10:08:00,10.77,10.76,10.77,10.76,711.0,765706.0,10.787,10.7464,10.65635
2026-01-16 10:09:00,10.77,10.79,10.8,10.76,1571.0,1694089.0,10.787,10.7498,10.6567
2026-01-16 10:10:00,10.79,10.79,10.8,10.78,508.0,548147.0,10.787,10.7528,10.65705
2026-01-16 10:11:00,10.79,10.79,10.8,10.79,799.0,862247.0,10.787,10.755999999999998,10.6574
2026-01-16 10:12:00,10.79,10.79,10.8,10.78,1093.0,1178507.0,10.787,10.759199999999998,10.6578
2026-01-16 10:13:00,10.78,10.77,10.79,10.76,2586.0,2784962.0,10.787,10.7622,10.6581
2026-01-16 10:14:00,10.77,10.78,10.78,10.76,756.0,814062.0,10.787,10.765,10.658500000000002
2026-01-16 10:15:00,10.79,10.78,10.79,10.77,745.0,803392.0,10.787,10.7678,10.65885
2026-01-16 10:16:00,10.79,10.8,10.8,10.78,564.0,608499.0,10.787,10.7708,10.65935
